Federico;61;Velez;Casado;Universitario
Martín;23;Rosario Central;Casado;Terciario
Enrique;24;Racing;Soltero;Secundario
Fernando;43;Boca;Casado;Terciario
Yago;36;Huracán;Soltero;Universitario
Adrián;36;Newells;Casado;Terciario
Mauro;61;Huracán;Soltero;Terciario
Federico;40;San Lorenzo;Soltero;Terciario
Mauro;41;Rosario Central;Casado;Terciario
Marcelo;58;Rosario Central;Soltero;Secundario
Agustín;27;Independiente;Soltero;Secundario
Luis;53;Velez;Soltero;Terciario
Matías;47;Velez;Soltero;Universitario
Adrián;50;Gimnasia LP;Soltero;Universitario
Nicolás;52;River;Soltero;Secundario
Martín;54;Rosario Central;Soltero;Secundario
Mauro;44;Racing;Casado;Secundario
Santiago;61;Rosario Central;Casado;Universitario
Fernando;51;River;Casado;Universitario
Yago;38;Newells;Soltero;Terciario
Martín;50;Estudiantes;Casado;Secundario
Anibal;41;Gimnasia LP;Soltero;Terciario
Mauro;68;Gimnasia LP;Casado;Secundario
Mariano;56;Huracán;Soltero;Terciario
Juan;45;Huracán;Soltero;Terciario
Agustín;35;Newells;Casado;Secundario
Alejo;46;Independiente;Soltero;Terciario
Juan;20;Velez;Casado;Secundario
Agustín;48;San Lorenzo;Soltero;Terciario
Agustín;28;Velez;Casado;Secundario
Enrique;48;San Lorenzo;Casado;Terciario
Mauro;38;Rosario Central;Casado;Secundario
Agustín;18;Rosario Central;Casado;Universitario
Agustín;54;Gimnasia LP;Casado;Terciario
Fernando;29;Rosario Central;Soltero;Secundario
Santiago;45;Racing;Soltero;Secundario
Alejandro;63;Huracán;Soltero;Universitario
Matías;25;San Lorenzo;Casado;Universitario
Javier;46;Gimnasia LP;Soltero;Secundario
Luis;39;Velez;Casado;Secundario
Luis;31;Racing;Casado;Secundario
Martín;35;Independiente;Casado;Secundario
Marcelo;24;River;Casado;Secundario
Alejo;60;Velez;Soltero;Secundario
Nicolás;46;Rosario Central;Casado;Terciario
Santiago;48;Gimnasia LP;Casado;Secundario
Santiago;55;Newells;Casado;Universitario
Enrique;52;Estudiantes;Soltero;Universitario
Alejandro;23;Racing;Casado;Universitario
Luis;35;Huracán;Soltero;Secundario
Marcelo;69;San Lorenzo;Soltero;Secundario
Daniel;63;Independiente;Casado;Terciario
Nicolás;41;San Lorenzo;Casado;Terciario
Fernando;24;Rosario Central;Soltero;Terciario
Luis;29;Gimnasia LP;Casado;Secundario
Agustín;61;Newells;Soltero;Secundario
Anibal;27;Gimnasia LP;Soltero;Terciario
Marcelo;31;San Lorenzo;Casado;Universitario
Mariano;18;Estudiantes;Soltero;Universitario
Javier;49;Velez;Soltero;Terciario
Alejo;25;Racing;Soltero;Secundario
Agustín;68;River;Soltero;Terciario
Enrique;39;Independiente;Soltero;Secundario
Juan;62;Estudiantes;Soltero;Terciario
Federico;35;River;Soltero;Terciario
Alejo;59;Independiente;Casado;Secundario
Juan;50;Gimnasia LP;Casado;Secundario
Juan;69;San Lorenzo;Casado;Universitario
Fernando;63;Independiente;Casado;Universitario
Daniel;48;Huracán;Soltero;Secundario
Matías;54;River;Casado;Universitario
Nicolás;21;Estudiantes;Soltero;Terciario
Santiago;34;San Lorenzo;Soltero;Universitario
Mauro;57;Velez;Soltero;Terciario
Javier;24;Boca;Soltero;Universitario
Nicolás;26;Newells;Soltero;Terciario
Javier;47;Independiente;Casado;Universitario
Nicolás;23;Newells;Casado;Secundario
Santiago;63;Velez;Casado;Terciario
Enrique;21;Gimnasia LP;Casado;Universitario
Enrique;30;San Lorenzo;Soltero;Secundario
Marcelo;36;Velez;Casado;Terciario
Federico;46;Huracán;Casado;Secundario
Mauro;58;Racing;Soltero;Secundario
Martín;23;Velez;Soltero;Terciario
Alejo;49;Newells;Soltero;Universitario
Martín;59;Boca;Casado;Secundario
Nicolás;69;Estudiantes;Soltero;Secundario
Matías;18;River;Casado;Universitario
Juan;70;Gimnasia LP;Casado;Terciario
Anibal;58;Velez;Soltero;Secundario
Mariano;64;Huracán;Soltero;Terciario
Yago;37;Independiente;Soltero;Terciario
Marcelo;30;Estudiantes;Casado;Secundario
Mariano;55;Huracán;Soltero;Secundario
Javier;29;Estudiantes;Casado;Secundario
Juan;69;Huracán;Casado;Secundario
Nicolás;43;Estudiantes;Casado;Universitario
Martín;41;River;Soltero;Secundario
Daniel;66;Gimnasia LP;Soltero;Terciario
Fernando;57;Gimnasia LP;Soltero;Universitario
Matías;69;River;Soltero;Universitario
Agustín;43;Newells;Soltero;Universitario
Javier;35;River;Soltero;Terciario
Enrique;39;Velez;Soltero;Secundario
Fernando;58;San Lorenzo;Casado;Universitario
Yago;62;Estudiantes;Casado;Terciario
Mauro;36;Independiente;Soltero;Terciario
Luis;28;Independiente;Soltero;Terciario
Alejandro;42;Huracán;Soltero;Secundario
Daniel;26;Newells;Soltero;Secundario
Daniel;43;Estudiantes;Soltero;Universitario
Daniel;50;Rosario Central;Soltero;Terciario
Martín;48;Velez;Casado;Terciario
Agustín;18;Boca;Soltero;Secundario
Martín;37;Velez;Soltero;Secundario
Yago;21;Huracán;Soltero;Universitario
Alejo;35;Racing;Soltero;Secundario
Luis;46;Independiente;Soltero;Universitario
Enrique;55;Huracán;Casado;Terciario
Nicolás;66;Gimnasia LP;Soltero;Terciario
Santiago;26;Independiente;Casado;Universitario
Daniel;26;Estudiantes;Soltero;Universitario
Fernando;70;San Lorenzo;Casado;Secundario
Alejandro;68;River;Casado;Secundario
Javier;53;Rosario Central;Casado;Terciario
Yago;35;Newells;Casado;Secundario
Agustín;20;San Lorenzo;Casado;Universitario
Agustín;22;Velez;Casado;Universitario
Federico;24;River;Casado;Universitario
Nicolás;57;Racing;Soltero;Terciario
Mauro;54;Newells;Casado;Terciario
Alejo;65;Huracán;Casado;Secundario
Alejo;45;Gimnasia LP;Soltero;Universitario
Enrique;52;Estudiantes;Casado;Secundario
Matías;36;River;Casado;Universitario
Yago;43;Rosario Central;Soltero;Universitario
Mauro;69;Racing;Casado;Secundario
Alejo;29;Newells;Soltero;Universitario
Santiago;44;Racing;Soltero;Secundario
Matías;42;Estudiantes;Soltero;Terciario
Marcelo;69;Velez;Soltero;Secundario
Santiago;39;Independiente;Casado;Universitario
Santiago;24;Velez;Casado;Secundario
Fernando;18;Rosario Central;Soltero;Universitario
Alejandro;55;Estudiantes;Casado;Universitario
Luis;28;Estudiantes;Casado;Terciario
Yago;25;Racing;Casado;Terciario
Marcelo;28;Boca;Casado;Secundario
Mariano;36;Gimnasia LP;Casado;Terciario
Javier;20;Velez;Casado;Universitario
Yago;47;Boca;Casado;Terciario
Juan;30;Racing;Soltero;Secundario
Yago;24;Rosario Central;Casado;Terciario
Martín;22;Huracán;Soltero;Terciario
Martín;26;Boca;Casado;Terciario
Alejandro;37;Independiente;Soltero;Universitario
Anibal;47;Newells;Soltero;Terciario
Adrián;52;Racing;Casado;Terciario
Daniel;30;River;Casado;Terciario
Enrique;39;Independiente;Casado;Terciario
Yago;31;Huracán;Soltero;Universitario
Mariano;37;Boca;Casado;Universitario
Nicolás;22;Rosario Central;Casado;Universitario
Matías;57;San Lorenzo;Casado;Universitario
Nicolás;42;Rosario Central;Casado;Universitario
Luis;20;Racing;Casado;Secundario
Adrián;35;Rosario Central;Casado;Terciario
Juan;39;Estudiantes;Casado;Universitario
Daniel;54;Rosario Central;Casado;Universitario
Adrián;70;Estudiantes;Soltero;Universitario
Enrique;52;Huracán;Casado;Secundario
Anibal;46;San Lorenzo;Soltero;Terciario
Federico;41;Huracán;Casado;Secundario
Adrián;32;Estudiantes;Casado;Secundario
Marcelo;68;Independiente;Casado;Terciario
Matías;69;Gimnasia LP;Casado;Secundario
Yago;57;Gimnasia LP;Casado;Terciario
Juan;43;Rosario Central;Casado;Terciario
Matías;29;Huracán;Soltero;Secundario
Matías;47;Rosario Central;Soltero;Secundario
Federico;18;Racing;Soltero;Secundario
Luis;31;Independiente;Soltero;Terciario
Agustín;49;Estudiantes;Casado;Terciario
Javier;52;Independiente;Casado;Terciario
Marcelo;37;Estudiantes;Casado;Terciario
Marcelo;43;Racing;Casado;Secundario
Alejo;23;Racing;Casado;Secundario
Matías;42;Boca;Soltero;Universitario
Javier;27;Velez;Soltero;Secundario
Agustín;43;San Lorenzo;Casado;Terciario
Yago;70;Huracán;Casado;Terciario
Martín;33;Estudiantes;Soltero;Universitario
Nicolás;62;Gimnasia LP;Casado;Terciario
Martín;57;San Lorenzo;Casado;Secundario
Mariano;68;Gimnasia LP;Soltero;Terciario
Nicolás;51;Independiente;Soltero;Secundario
Alejo;70;Racing;Soltero;Terciario
Mariano;27;Estudiantes;Casado;Terciario
Mariano;46;Gimnasia LP;Casado;Terciario
Fernando;62;Rosario Central;Soltero;Universitario
Anibal;34;San Lorenzo;Casado;Secundario
Javier;43;Rosario Central;Soltero;Secundario
Marcelo;36;Racing;Casado;Universitario
Martín;25;Estudiantes;Casado;Universitario
Marcelo;23;Velez;Soltero;Universitario
Federico;59;River;Casado;Terciario
Fernando;52;Boca;Casado;Universitario
Santiago;37;Independiente;Casado;Secundario
Adrián;69;Gimnasia LP;Casado;Terciario
Enrique;29;Estudiantes;Casado;Secundario
Enrique;36;Newells;Soltero;Universitario
Enrique;22;Gimnasia LP;Soltero;Terciario
Santiago;22;Velez;Casado;Terciario
Daniel;21;Boca;Casado;Terciario
Fernando;47;River;Casado;Terciario
Anibal;25;Independiente;Casado;Universitario
Matías;46;Estudiantes;Casado;Secundario
Enrique;53;Racing;Casado;Universitario
Agustín;53;Racing;Casado;Secundario
Yago;20;Racing;Soltero;Secundario
Daniel;44;Independiente;Soltero;Terciario
Matías;69;Independiente;Casado;Universitario
Santiago;68;Gimnasia LP;Casado;Terciario
Mariano;61;San Lorenzo;Soltero;Secundario
Juan;37;River;Casado;Universitario
Mariano;38;San Lorenzo;Casado;Terciario
Matías;26;Huracán;Casado;Universitario
Luis;69;River;Casado;Universitario
Anibal;41;Velez;Soltero;Terciario
Alejandro;29;Independiente;Casado;Secundario
Federico;47;Boca;Casado;Secundario
Mauro;59;San Lorenzo;Soltero;Terciario
Nicolás;58;San Lorenzo;Soltero;Terciario
Nicolás;37;Newells;Soltero;Universitario
Martín;23;Rosario Central;Casado;Universitario
Juan;56;Independiente;Soltero;Terciario
Matías;54;Gimnasia LP;Casado;Secundario
Alejo;59;Huracán;Casado;Terciario
Mauro;21;Newells;Soltero;Terciario
Marcelo;37;Newells;Casado;Universitario
Javier;60;Racing;Casado;Universitario
Alejandro;38;Independiente;Soltero;Secundario
Adrián;62;San Lorenzo;Soltero;Universitario
Mauro;19;Huracán;Casado;Universitario
Alejandro;26;Huracán;Casado;Secundario
Alejo;61;San Lorenzo;Casado;Universitario
Nicolás;68;Huracán;Soltero;Terciario
Yago;18;San Lorenzo;Casado;Secundario
Mauro;59;Estudiantes;Casado;Secundario
Javier;22;Racing;Casado;Secundario
Marcelo;70;Boca;Soltero;Universitario
Anibal;56;Independiente;Casado;Universitario
Santiago;38;Rosario Central;Soltero;Secundario
Fernando;20;Huracán;Soltero;Terciario
Marcelo;35;Huracán;Casado;Universitario
Agustín;35;Huracán;Soltero;Secundario
Agustín;19;Rosario Central;Casado;Universitario
Juan;63;Velez;Casado;Terciario
Fernando;46;Gimnasia LP;Soltero;Secundario
Santiago;57;Velez;Casado;Terciario
Luis;39;Racing;Soltero;Secundario
Mariano;62;San Lorenzo;Soltero;Universitario
Adrián;36;Velez;Soltero;Terciario
Daniel;50;Boca;Casado;Secundario
Yago;26;San Lorenzo;Casado;Secundario
Alejo;33;Independiente;Soltero;Terciario
Mauro;20;Estudiantes;Casado;Terciario
Juan;30;Racing;Casado;Secundario
Juan;39;River;Soltero;Secundario
Nicolás;44;Estudiantes;Soltero;Secundario
Alejandro;35;Racing;Soltero;Terciario
Adrián;27;River;Soltero;Universitario
Yago;20;Racing;Casado;Terciario
Anibal;21;Huracán;Casado;Secundario
Daniel;56;River;Casado;Secundario
Enrique;27;Newells;Casado;Secundario
Santiago;67;Estudiantes;Casado;Universitario
Mariano;43;Estudiantes;Casado;Universitario
Martín;30;River;Casado;Terciario
Daniel;27;Rosario Central;Casado;Secundario
Marcelo;22;Racing;Casado;Terciario
Daniel;48;Newells;Casado;Terciario
Anibal;47;Independiente;Soltero;Secundario
Yago;46;Racing;Soltero;Universitario
Nicolás;68;River;Casado;Secundario
Matías;27;Gimnasia LP;Soltero;Secundario
Adrián;65;Estudiantes;Casado;Secundario
Juan;24;Huracán;Soltero;Terciario
Juan;26;Gimnasia LP;Casado;Universitario
Alejandro;20;Estudiantes;Casado;Universitario
Santiago;18;Estudiantes;Soltero;Universitario
Yago;47;Boca;Casado;Universitario
Mauro;23;Newells;Casado;Terciario
Marcelo;49;Boca;Casado;Terciario
Federico;26;Velez;Casado;Secundario
Martín;25;River;Soltero;Terciario
Mariano;22;Racing;Soltero;Universitario
Juan;21;Gimnasia LP;Soltero;Secundario
Federico;64;Racing;Casado;Terciario
Juan;23;River;Soltero;Universitario
Adrián;65;Boca;Casado;Universitario
Yago;30;San Lorenzo;Casado;Secundario
Agustín;56;Estudiantes;Casado;Universitario
Marcelo;69;Newells;Casado;Terciario
Mauro;37;Rosario Central;Casado;Universitario
Mariano;31;Huracán;Casado;Terciario
Santiago;40;River;Soltero;Terciario
Santiago;65;River;Casado;Universitario
Mariano;49;San Lorenzo;Casado;Terciario
Daniel;62;Gimnasia LP;Casado;Secundario
Agustín;67;San Lorenzo;Casado;Universitario
Juan;27;Huracán;Casado;Terciario
Anibal;51;River;Soltero;Universitario
Federico;47;Gimnasia LP;Soltero;Secundario
Luis;59;Boca;Casado;Secundario
Fernando;68;Rosario Central;Soltero;Universitario
Santiago;23;San Lorenzo;Soltero;Universitario
Yago;33;Gimnasia LP;Soltero;Secundario
Fernando;53;Velez;Casado;Secundario
Alejandro;25;Independiente;Soltero;Terciario
Matías;58;Huracán;Casado;Secundario
Mariano;58;Gimnasia LP;Casado;Terciario
Daniel;48;Newells;Soltero;Terciario
Mariano;27;Huracán;Soltero;Terciario
Santiago;59;River;Casado;Secundario
Alejo;36;Huracán;Casado;Secundario
Fernando;67;River;Casado;Terciario
Javier;48;Newells;Soltero;Secundario
Mauro;25;Newells;Soltero;Universitario
Alejandro;55;Newells;Soltero;Terciario
Fernando;51;River;Casado;Terciario
Fernando;39;Racing;Casado;Secundario
Mauro;42;Rosario Central;Soltero;Universitario
Federico;68;River;Casado;Terciario
Juan;40;Independiente;Soltero;Terciario
Daniel;49;Huracán;Casado;Secundario
Alejandro;36;Velez;Soltero;Secundario
Juan;67;San Lorenzo;Casado;Terciario
Marcelo;53;Boca;Soltero;Secundario
Adrián;60;Racing;Casado;Terciario
Daniel;33;Velez;Soltero;Secundario
Yago;50;San Lorenzo;Soltero;Terciario
Yago;42;Newells;Soltero;Terciario
Fernando;25;Independiente;Soltero;Terciario
Marcelo;58;Gimnasia LP;Casado;Secundario
Agustín;51;Boca;Soltero;Secundario
Juan;64;Boca;Casado;Secundario
Fernando;40;Boca;Soltero;Terciario
Martín;40;Velez;Casado;Secundario
Martín;39;San Lorenzo;Casado;Universitario
Martín;60;San Lorenzo;Casado;Terciario
Alejandro;68;Velez;Soltero;Universitario
Adrián;45;Huracán;Casado;Universitario
Alejandro;25;Newells;Casado;Universitario
Alejandro;59;Independiente;Casado;Secundario
Luis;49;San Lorenzo;Casado;Universitario
Matías;31;Independiente;Casado;Terciario
Mariano;33;Huracán;Soltero;Secundario
Agustín;36;Velez;Casado;Terciario
Alejo;69;Estudiantes;Casado;Universitario
Daniel;69;Rosario Central;Soltero;Universitario
Yago;61;Newells;Soltero;Terciario
Martín;62;Gimnasia LP;Casado;Terciario
Mariano;52;Rosario Central;Casado;Secundario
Marcelo;55;Boca;Soltero;Secundario
Daniel;28;Huracán;Casado;Terciario
Yago;62;Huracán;Casado;Secundario
Mariano;62;Estudiantes;Soltero;Secundario
Juan;51;San Lorenzo;Casado;Secundario
Fernando;31;San Lorenzo;Casado;Secundario
Nicolás;48;Estudiantes;Soltero;Terciario
Adrián;53;Boca;Soltero;Terciario
Fernando;30;Gimnasia LP;Casado;Secundario
Fernando;54;San Lorenzo;Casado;Secundario
Mariano;25;Rosario Central;Casado;Secundario
Nicolás;21;San Lorenzo;Casado;Universitario
Juan;36;Velez;Casado;Secundario
Matías;20;Boca;Soltero;Terciario
Martín;54;River;Soltero;Secundario
Alejandro;52;Racing;Casado;Universitario
Alejandro;55;Rosario Central;Soltero;Terciario
Alejo;46;Velez;Casado;Secundario
Javier;24;Boca;Soltero;Secundario
Alejo;51;Newells;Casado;Secundario
Matías;46;Estudiantes;Soltero;Universitario
Marcelo;24;Huracán;Soltero;Terciario
Martín;58;Gimnasia LP;Casado;Terciario
Javier;42;Boca;Casado;Secundario
Matías;54;Gimnasia LP;Soltero;Secundario
Matías;54;Independiente;Soltero;Universitario
Enrique;44;River;Casado;Secundario
Santiago;56;Gimnasia LP;Soltero;Terciario
Fernando;23;Rosario Central;Casado;Terciario
Alejandro;63;Velez;Soltero;Secundario
Matías;44;Velez;Casado;Secundario
Luis;64;River;Casado;Universitario
Javier;25;Racing;Soltero;Terciario
Mariano;23;Racing;Soltero;Terciario
Luis;26;Newells;Soltero;Terciario
Luis;40;Rosario Central;Casado;Terciario
Fernando;29;Boca;Soltero;Secundario
Federico;39;Gimnasia LP;Soltero;Secundario
Luis;18;River;Casado;Secundario
Javier;68;Rosario Central;Soltero;Secundario
Anibal;36;Estudiantes;Soltero;Terciario
Alejo;52;San Lorenzo;Casado;Terciario
Mariano;36;Gimnasia LP;Casado;Terciario
Nicolás;45;Boca;Soltero;Universitario
Luis;39;Independiente;Soltero;Secundario
Federico;65;Racing;Soltero;Secundario
Javier;43;Gimnasia LP;Casado;Terciario
Agustín;19;Huracán;Casado;Secundario
Federico;23;Gimnasia LP;Soltero;Secundario
Daniel;49;Huracán;Soltero;Secundario
Luis;36;Gimnasia LP;Casado;Universitario
Mariano;57;Gimnasia LP;Casado;Terciario
Martín;49;Boca;Casado;Universitario
Adrián;48;Boca;Casado;Universitario
Adrián;69;Rosario Central;Casado;Terciario
Daniel;39;Boca;Soltero;Universitario
Martín;18;River;Soltero;Terciario
Juan;18;Gimnasia LP;Casado;Universitario
Anibal;20;Rosario Central;Casado;Terciario
Marcelo;23;River;Casado;Universitario
Matías;30;River;Soltero;Terciario
Enrique;52;Newells;Casado;Secundario
Javier;64;Rosario Central;Soltero;Terciario
Fernando;38;San Lorenzo;Casado;Universitario
Enrique;31;Rosario Central;Casado;Terciario
Juan;65;River;Soltero;Universitario
Anibal;59;Gimnasia LP;Soltero;Universitario
Marcelo;31;Gimnasia LP;Casado;Terciario
Enrique;30;Gimnasia LP;Soltero;Secundario
Anibal;68;River;Casado;Terciario
Juan;29;River;Soltero;Secundario
Mauro;19;Estudiantes;Soltero;Universitario
Javier;39;Estudiantes;Casado;Universitario
Daniel;32;Gimnasia LP;Soltero;Universitario
Juan;42;Boca;Soltero;Universitario
Anibal;32;Newells;Casado;Terciario
Federico;37;Rosario Central;Soltero;Terciario
Mauro;66;Newells;Casado;Secundario
Alejo;32;Estudiantes;Soltero;Secundario
Adrián;48;River;Soltero;Universitario
Enrique;48;Newells;Casado;Terciario
Luis;51;Velez;Casado;Terciario
Yago;33;Racing;Soltero;Universitario
Agustín;56;Gimnasia LP;Soltero;Terciario
Mauro;49;Velez;Casado;Universitario
Matías;53;Racing;Soltero;Secundario
Juan;54;Velez;Casado;Terciario
Alejandro;29;Independiente;Soltero;Terciario
Martín;62;Rosario Central;Casado;Terciario
Matías;20;Boca;Soltero;Universitario
Federico;42;Newells;Soltero;Universitario
Federico;38;Independiente;Casado;Terciario
Anibal;45;Gimnasia LP;Casado;Terciario
Mariano;66;Independiente;Casado;Secundario
Anibal;61;San Lorenzo;Soltero;Terciario
Enrique;38;Newells;Casado;Terciario
Alejandro;25;Velez;Casado;Secundario
Alejandro;52;Rosario Central;Casado;Secundario
Daniel;32;Gimnasia LP;Casado;Secundario
Alejandro;58;Boca;Soltero;Universitario
Mauro;68;Estudiantes;Soltero;Secundario
Santiago;29;Independiente;Casado;Secundario
Agustín;21;Newells;Soltero;Universitario
Martín;37;Gimnasia LP;Soltero;Universitario
Santiago;55;Huracán;Soltero;Universitario
Agustín;48;Gimnasia LP;Casado;Terciario
Juan;46;Estudiantes;Casado;Universitario
Fernando;24;Velez;Soltero;Terciario
Adrián;62;Rosario Central;Soltero;Secundario
Agustín;58;Rosario Central;Soltero;Universitario
Adrián;48;Rosario Central;Casado;Terciario
Daniel;30;River;Casado;Terciario
Juan;63;Racing;Casado;Universitario
Matías;52;Gimnasia LP;Soltero;Universitario
Marcelo;43;Racing;Casado;Universitario
Alejo;47;Rosario Central;Soltero;Universitario
Santiago;67;Huracán;Soltero;Secundario
Nicolás;49;Velez;Soltero;Secundario
Marcelo;32;Independiente;Soltero;Secundario
Anibal;25;Rosario Central;Soltero;Universitario
Alejandro;40;Estudiantes;Casado;Universitario
Fernando;41;Racing;Casado;Secundario
Alejandro;49;Racing;Casado;Terciario
Luis;38;Boca;Soltero;Universitario
Anibal;45;Gimnasia LP;Soltero;Universitario
Mauro;67;Independiente;Soltero;Universitario
Alejandro;53;Boca;Soltero;Secundario
Alejandro;29;Estudiantes;Soltero;Universitario
Adrián;40;Gimnasia LP;Soltero;Terciario
Juan;21;Rosario Central;Soltero;Universitario
Fernando;47;Velez;Casado;Secundario
Fernando;47;Newells;Soltero;Universitario
Alejo;51;Newells;Soltero;Secundario
Alejandro;46;Newells;Casado;Terciario
Alejo;69;Boca;Soltero;Terciario
Daniel;38;Independiente;Casado;Secundario
Javier;26;Huracán;Casado;Terciario
Alejandro;25;Boca;Casado;Secundario
Yago;24;River;Casado;Universitario
Alejo;27;Gimnasia LP;Casado;Secundario
Mariano;59;Racing;Soltero;Universitario
Anibal;65;Rosario Central;Soltero;Universitario
Marcelo;19;Independiente;Casado;Terciario
Mariano;47;Huracán;Soltero;Terciario
Luis;59;Estudiantes;Casado;Universitario
Daniel;25;San Lorenzo;Casado;Universitario
Juan;28;Boca;Soltero;Universitario
Adrián;47;Racing;Casado;Universitario
Yago;50;Estudiantes;Casado;Universitario
Matías;44;River;Casado;Universitario
Enrique;42;River;Casado;Terciario
Mariano;48;Newells;Casado;Universitario
Santiago;42;Racing;Soltero;Universitario
Federico;31;Gimnasia LP;Soltero;Secundario
Marcelo;49;Estudiantes;Soltero;Terciario
Yago;28;Gimnasia LP;Soltero;Terciario
Martín;45;Rosario Central;Soltero;Terciario
Agustín;64;Huracán;Casado;Terciario
Matías;50;Velez;Soltero;Terciario
Yago;58;Rosario Central;Casado;Secundario
Alejo;43;Newells;Casado;Terciario
Javier;66;Huracán;Soltero;Terciario
Mariano;19;Racing;Casado;Universitario
Anibal;54;San Lorenzo;Casado;Secundario
Agustín;26;Huracán;Soltero;Universitario
Matías;67;San Lorenzo;Casado;Secundario
Enrique;61;Boca;Casado;Terciario
Matías;46;Boca;Soltero;Terciario
Yago;62;San Lorenzo;Casado;Universitario
Marcelo;40;Rosario Central;Casado;Terciario
Mariano;50;Independiente;Soltero;Secundario
Fernando;19;River;Soltero;Secundario
Luis;66;Boca;Casado;Secundario
Enrique;50;Independiente;Casado;Universitario
Santiago;62;Huracán;Casado;Universitario
Anibal;30;River;Soltero;Terciario
Santiago;30;Independiente;Casado;Secundario
Martín;41;Gimnasia LP;Soltero;Secundario
Santiago;68;Newells;Casado;Universitario
Alejandro;50;Racing;Casado;Terciario
Javier;32;Huracán;Soltero;Terciario
Marcelo;46;Racing;Soltero;Secundario
Alejo;70;Racing;Soltero;Terciario
Alejo;53;Newells;Casado;Terciario
Federico;44;Racing;Soltero;Terciario
Santiago;60;Gimnasia LP;Casado;Secundario
Fernando;50;Racing;Casado;Secundario
Juan;47;Estudiantes;Casado;Terciario
Yago;62;Rosario Central;Soltero;Universitario
Alejandro;19;San Lorenzo;Soltero;Terciario
Mauro;55;San Lorenzo;Soltero;Universitario
Luis;42;Independiente;Soltero;Universitario
Federico;63;Velez;Casado;Secundario
Matías;51;Racing;Soltero;Terciario
Alejandro;37;Newells;Soltero;Secundario
Mauro;52;Rosario Central;Casado;Universitario
Javier;19;Gimnasia LP;Soltero;Universitario
Alejo;39;Newells;Casado;Secundario
Matías;24;Racing;Casado;Universitario
Santiago;47;Racing;Casado;Secundario
Juan;68;Boca;Casado;Secundario
Martín;27;Boca;Soltero;Terciario
Alejandro;19;Boca;Casado;Terciario
Matías;28;Huracán;Casado;Terciario
Mariano;51;Gimnasia LP;Soltero;Universitario
Federico;47;Boca;Casado;Secundario
Agustín;44;River;Soltero;Terciario
Santiago;65;Gimnasia LP;Soltero;Secundario
Marcelo;27;Estudiantes;Casado;Secundario
Federico;65;Estudiantes;Casado;Secundario
Agustín;35;Newells;Casado;Terciario
Nicolás;63;Huracán;Casado;Universitario
Javier;33;Gimnasia LP;Soltero;Universitario
Luis;52;Independiente;Casado;Secundario
Agustín;36;Racing;Casado;Universitario
Anibal;67;Boca;Casado;Terciario
Juan;36;River;Soltero;Universitario
Marcelo;40;Rosario Central;Casado;Universitario
Luis;62;Gimnasia LP;Soltero;Terciario
Yago;26;River;Casado;Universitario
Javier;66;River;Casado;Universitario
Javier;49;Velez;Casado;Terciario
Fernando;31;Rosario Central;Soltero;Secundario
Mariano;64;Velez;Soltero;Universitario
Marcelo;66;Independiente;Soltero;Terciario
Alejo;59;San Lorenzo;Casado;Secundario
Yago;27;River;Casado;Secundario
Adrián;61;San Lorenzo;Casado;Secundario
Enrique;42;Newells;Casado;Universitario
Fernando;59;Rosario Central;Casado;Secundario
Mauro;26;Rosario Central;Casado;Terciario
Nicolás;67;River;Casado;Universitario
Fernando;50;Estudiantes;Casado;Terciario
Mariano;70;Independiente;Casado;Secundario
Alejo;33;San Lorenzo;Soltero;Terciario
Mauro;25;Rosario Central;Casado;Terciario
Yago;68;Velez;Soltero;Universitario
Agustín;26;Newells;Casado;Universitario
Federico;36;Independiente;Casado;Universitario
Nicolás;20;River;Casado;Secundario
Alejo;58;Estudiantes;Casado;Universitario
Juan;59;River;Soltero;Terciario
Juan;29;Boca;Soltero;Universitario
Santiago;61;Gimnasia LP;Casado;Universitario
Martín;28;Gimnasia LP;Casado;Secundario
Alejandro;19;Boca;Casado;Terciario
Juan;45;Independiente;Soltero;Universitario
Daniel;62;San Lorenzo;Casado;Secundario
Yago;53;Racing;Soltero;Universitario
Mauro;28;Newells;Soltero;Secundario
Javier;25;Huracán;Soltero;Terciario
Martín;26;River;Soltero;Terciario
Fernando;19;River;Casado;Universitario
Mariano;65;Velez;Soltero;Universitario
Luis;53;Racing;Soltero;Universitario
Juan;45;Boca;Casado;Secundario
Yago;19;Independiente;Soltero;Secundario
Marcelo;52;Independiente;Soltero;Secundario
Santiago;68;Velez;Soltero;Secundario
Alejandro;59;Gimnasia LP;Soltero;Terciario
Javier;29;Gimnasia LP;Soltero;Universitario
Juan;38;Racing;Casado;Terciario
Mariano;41;Racing;Casado;Terciario
Enrique;19;Independiente;Casado;Universitario
Alejo;51;Velez;Soltero;Secundario
Juan;20;Independiente;Soltero;Universitario
Enrique;24;Rosario Central;Soltero;Terciario
Santiago;57;Boca;Casado;Secundario
Anibal;18;Rosario Central;Casado;Terciario
Adrián;69;Independiente;Casado;Terciario
Yago;67;Velez;Casado;Secundario
Agustín;26;Velez;Casado;Secundario
Matías;56;Velez;Casado;Terciario
Yago;49;San Lorenzo;Soltero;Secundario
Alejandro;50;Boca;Casado;Secundario
Yago;46;Independiente;Soltero;Terciario
Fernando;28;Rosario Central;Soltero;Terciario
Federico;20;Estudiantes;Soltero;Universitario
Alejandro;49;River;Soltero;Terciario
Adrián;21;Boca;Soltero;Universitario
